treatment,response,cov1,cov2,cov3
1,3.926987973,-0.522988762,-0.172250475,0.844542101
1,3.700036214,-0.078465221,-0.380969751,0.513925608
0,-1.299997703,0.447328028,1.743962961,-0.393969125
1,3.115095034,0.473985134,0.238740219,0.3448855
1,4.163781359,0.157501452,-0.01469656,0.882564794
0,-6.836811673,-1.802585903,0.66558406,-2.164743549
1,0.015961842,-0.841716456,0.490916329,-0.960245874
1,-0.006522111,-0.856422846,-0.996438102,0.281399975
0,-2.134820416,-1.186372603,0.416470547,-0.892489978
0,-6.512708652,-2.086252918,1.727653063,-1.330902301
1,1.924819041,0.215936147,-0.197479789,0.166624793
1,4.050176785,1.258874313,0.303457578,-0.613680574
0,-0.751819341,-0.776564653,-0.954697589,0.785443743
0,1.309987503,-1.357505868,0.171260162,0.512584971
1,3.501410591,1.16500868,-0.612045322,0.128051285
0,-5.823780447,-1.495757671,-0.305054436,-1.884083388
1,1.150973312,-0.336530114,-0.786715714,-0.715913528
1,3.540141031,-0.85276744,0.427324222,0.141456448
1,3.980107192,0.109775659,1.783408001,0.779818162
0,-1.237810615,-0.028803291,-0.585280675,-1.627369155
1,1.209677016,0.07308736,-0.934922821,1.060051749
0,-7.35798977,-0.94142067,-2.641885284,-0.106703809
0,-1.073189409,-0.009315911,1.471166104,-1.259747765
1,3.085986064,-0.110688758,1.519615741,-0.107704343
1,0.991129125,-5.76E-05,-0.094858486,-0.59195163
1,4.449810765,0.073157068,0.423929231,-0.649754476
1,1.868247927,1.204660459,-0.677670548,-0.399093229
0,-1.869479207,0.40805096,-0.812647986,-2.239709677
1,1.641291527,-1.566000076,1.035651091,-0.521716815
0,-1.661467274,0.282934646,-0.785484074,-1.265190986
1,2.113502841,0.511758134,-0.153198177,-0.846051416
0,5.104167992,-0.888751771,-0.023053171,1.706804142
1,4.298231802,-1.192843462,1.12863569,0.705588378
0,0.393557719,0.159825722,-0.103720229,-0.584248453
0,1.690805643,0.067283864,-0.422986746,1.432531181
1,6.235679733,-0.500553299,0.592533278,1.782927006
1,4.718314972,1.501180078,-0.195352436,0.62003276
1,5.130039222,0.637898518,-0.236998461,1.242937788
0,6.243622913,-0.332751129,0.557474171,2.103355542
0,0.252893532,0.154296265,-0.686629489,-0.691630021
1,5.01090457,0.666611268,-0.02153892,-1.084019894
0,2.812547044,0.346715431,-0.344776137,0.700933296
0,0.753265118,-0.367288918,0.470827626,-0.146638642
0,-2.456573537,-0.117079549,-1.005041197,-1.827854064
1,7.897890139,-1.076329793,0.378906231,1.98566603
1,4.509525087,1.616253178,0.572883422,0.080635842
1,4.535588653,-0.364881357,0.890767126,0.736537413
0,0.757529741,0.639111818,-0.182013791,-1.257864932
1,3.386725921,-0.498829556,1.176428101,0.315491913
1,4.401384875,-0.140968446,0.782909216,1.203098134
1,1.499938785,-0.124484502,0.306953583,-1.587381921
0,-1.894977674,-0.879162962,-0.676274784,-1.125213336
1,1.591399661,0.261793378,-1.71368033,-0.76526101
0,-0.686871935,-0.500898951,-0.356951177,-0.362576544
1,4.316372336,1.618680318,0.267425991,0.162418131
1,2.684493466,0.983860039,-0.811665482,-0.950379169
1,5.070521814,1.239683009,0.272146084,0.480653819
0,0.604755856,-1.102259679,-1.533502867,0.7883938
1,5.822007867,-0.534685065,0.379979124,1.160905203
1,1.980412072,0.325092587,-0.570368056,-0.968245748
1,5.575372682,0.761246433,0.676606993,0.558001491
1,1.461170562,-0.430845954,0.183080622,-0.582533045
0,-1.096891594,-0.430601268,1.718823197,-0.264867191
0,-1.428221355,-0.507725552,0.853341841,-0.564490495
1,2.974720881,0.876376019,-0.938123695,-0.218848281
1,5.317551386,0.455096364,0.644276506,0.983674356
0,0.842324765,-0.609730065,-0.005062558,-1.175978506
1,1.372884989,1.38364006,-1.307647654,0.04798596
1,-1.53235128,0.442613242,-1.766360388,1.448869944
1,3.666907634,-0.936664057,-0.337850963,-0.153271955
1,1.755324641,0.434661775,-0.005130864,0.503829564
1,2.062382543,0.406132694,-1.174990415,0.767889746
0,0.636143283,0.273503912,1.492274742,0.073498899
1,0.501449227,0.099367425,-0.442058383,-0.250651694
1,0.684616128,2.136768955,-2.07281244,-1.382595823
0,-1.109612097,-0.556601002,0.039473494,-0.517159385
1,3.086737667,1.323689026,0.654233635,0.420473037
0,-6.23533768,-1.297036755,2.202698479,-1.289445333
0,-1.716746742,-0.259519062,1.804535386,0.600393418
0,3.351449688,-0.944813118,0.553586393,1.747428085
1,-0.129867492,0.988621044,-0.973196574,0.004414224
0,1.315323178,0.760338838,1.095294939,-0.792753321
1,3.507676302,1.401410581,0.903414044,0.32842135
1,2.994049616,-0.386686726,0.83704264,-0.923982496
1,2.436037999,-0.316384234,-1.083891621,1.624762613
0,-3.558287116,-1.055904449,-0.610081903,-1.502012024
1,1.390440878,0.575378036,1.432088525,-0.273794084
1,4.821873022,-0.343494784,-0.114983016,1.077310737
1,4.326172264,0.431972782,0.040652383,0.875411434
0,-0.038857426,0.225823961,0.240752561,-0.936507358
1,3.951395084,0.491727145,0.229135539,0.259385913
1,1.439204417,1.519547439,0.094184206,1.306076767
1,6.243570851,-0.665517205,0.200432343,1.841513928
0,2.732055603,0.621066284,0.41639046,0.125399268
1,0.682883266,0.669473996,-0.656754981,-0.935159571
0,0.609229295,-0.300216347,0.221786966,-0.213426165
0,-2.89246487,-1.712778708,0.739721844,-1.129432557
1,4.866907213,-1.194289799,0.841835833,1.192235227
1,3.753133217,0.169918498,1.118949048,1.042135698
1,4.042317737,-1.180087729,-0.334507277,0.458206977
0,-1.508722494,-0.264743665,-0.29749315,-0.815754688
1,-0.324101315,0.10716538,-1.046023878,-0.294046846
1,2.791470235,-0.340802988,-0.171902547,-0.500098632
0,-3.659844834,-1.48270816,-1.156262309,-0.467101819
1,2.129608845,1.150249706,-0.48145771,0.803581581
1,2.667708837,2.034989565,0.861890752,0.582049685
1,1.163546635,-1.002124427,-1.505942285,0.56727866
1,7.810166455,2.100827232,0.005270977,-1.669199507
1,8.369941531,-0.838809029,-0.217103461,1.728662068
1,3.093324953,-0.026301354,-0.47665309,0.705488647
1,1.362547532,-0.696021384,0.81968534,-0.590423324
1,2.119550742,-0.083616643,1.775308366,-1.005798221
0,-2.0269895,-0.520353009,0.938424475,-2.075020639
1,3.732186459,-0.737960399,0.012155837,0.502025426
1,4.654145737,-1.088559444,0.048772017,0.27553473
1,3.236546098,0.029928328,-0.551868325,0.162799163
1,2.325490556,-1.079387066,-1.232785147,0.718036706
1,2.928653805,1.801216238,-0.03053905,0.470312922
1,2.0763096,1.436699193,0.999840591,1.464444869
0,-0.229552953,-0.55487615,-0.373066224,-0.66164231
0,1.761514712,-0.307083944,1.396368589,1.074118543
0,0.148064824,0.568619696,-0.63063465,-1.468069062
1,1.52929666,1.020379223,-0.375972692,2.125156936
1,0.027532426,-0.38278168,-0.416085689,-1.683312774
1,-0.004530836,-0.264949681,-1.415772286,-0.060699541
1,4.776494714,-0.420752519,1.390995297,0.873968258
1,3.313166253,0.804803216,-0.296046957,-1.15671664
1,3.601786821,-0.596719349,-1.059194978,1.739099096
1,3.372413454,-0.629818487,-0.267049412,0.813569655
1,5.74931967,1.583897784,0.254340093,-0.196283098
0,-2.015524902,-2.087077872,-0.028025924,-0.341104644
0,1.393280401,-0.437401517,0.620771259,0.076967741
0,-6.277517186,-0.699447651,-1.996114101,-0.813480369
0,-1.969002976,-0.622982543,-1.168127305,-0.72824399
1,3.106694018,0.697605479,0.959563394,0.846716387
1,2.122681223,0.146083232,1.195373404,-0.401621065
0,-6.454904365,-1.863348815,-1.720901348,-0.728449398
0,1.6610409,0.797576999,-0.289734137,-1.494206392
0,-0.248172778,-0.725313289,-0.603118048,-0.336553465
1,-0.474803494,0.576622539,-1.212703816,0.621200401
1,4.010324737,1.06506112,-0.399932677,0.615322459
1,5.07342251,0.365965976,0.316966278,0.978502865
0,-1.02092233,-0.449636162,-0.349754832,-0.168764861
1,1.489335171,-0.139636161,0.046053963,-0.199463874
0,3.328246792,-0.380546402,0.294186102,1.024934018
1,2.088832577,0.150753499,-0.225415158,0.176554944
1,4.879390199,0.552656047,0.073670761,0.47133017
1,2.978015631,-0.13522043,0.983579447,0.474744718
0,5.836898742,-3.651463887,-0.358179071,1.219722984
1,2.77134068,0.548309436,0.053621313,1.109536274
1,4.556292868,-0.95107168,0.642682611,0.377450122
1,4.179076852,-0.314803827,-0.313227349,1.408223781
1,-3.372644142,-0.372948882,-1.91604964,-0.142417399
1,3.068479275,1.048787749,1.289290163,0.798773852
1,5.384164105,-0.513039401,0.506359123,0.561186551
1,3.082142218,1.157021602,0.291311036,1.057434072
1,4.469098406,1.099739339,0.540952181,-0.257923315
1,2.212474623,0.519631829,-0.622150125,0.696942994
1,4.481351305,1.088848962,0.482339691,0.990403932
1,3.118569944,0.125084843,-0.932959854,0.278051766
1,4.435582581,0.95042416,-0.611403243,1.354557484
0,0.136840264,0.772245668,0.857971417,-1.123894427
1,0.082410099,0.214075716,-1.224068264,0.106017437
0,-0.205420334,-1.3611019,0.043737068,-0.584003037
0,0.45972199,0.746326033,0.633324042,-1.385717625
0,-0.517811552,-0.186925631,0.957802533,0.832944158
1,2.999785117,-0.065388789,-0.04973662,-0.511095385
1,2.601747625,0.263857816,0.433414797,0.759362126
0,0.40832993,1.353191252,0.058459573,0.638711797
0,-5.541146122,-2.001071331,-0.615731208,-0.913740336
0,-1.106519118,-1.309175929,0.924687336,-0.047587386
1,1.926289618,0.113744154,1.118955049,-0.566117655
1,2.504818707,-1.01464245,-0.295297722,-0.04461655
1,0.445418598,-1.758757707,1.28072935,-0.565566749
0,0.925705613,0.61806637,0.432145609,-0.706257534
0,0.07951345,-0.488615774,-0.495326195,-0.138734092
1,2.288457006,0.999167605,1.150359963,1.227414169
1,3.209855774,0.955121323,-0.494366682,0.819803239
1,2.456368862,0.775557311,-1.082370025,0.077072583
1,3.335013235,-0.268522351,0.03083664,1.172704122
1,3.00152325,0.189347586,-0.176005218,-0.185332433
1,5.697991599,-1.102451095,1.237959818,1.734193209
1,3.864963351,0.643673225,-0.228680284,0.598832382
1,2.893519088,1.121548444,0.753613177,0.599999073
0,1.011623766,-2.089258311,-0.502314357,0.670919926
0,0.5271486,-0.750362314,-0.040283498,-0.706058064
0,-2.441996873,-1.609122212,-0.468748235,-0.411360541
1,2.92773543,1.053646135,-0.06677954,2.330922727
1,3.953940382,-0.12801724,0.841121814,0.224226995
1,-3.771886194,0.39960797,-2.353584801,1.095796259
1,3.591888356,-0.567017387,-0.245021743,0.306148614
1,1.041720688,-1.300505007,1.531496527,-0.245094221
1,5.892753642,-2.011509323,-0.52214785,1.213848747
1,2.185582047,-0.163047098,-0.364387913,-0.576177457
1,0.282274686,0.366501178,-1.22056597,-0.754321391
1,5.679282027,2.34878115,0.204912953,0.113166757
0,-5.003676628,-1.555613748,0.191441744,-0.885309775
0,-3.752199967,-0.684621224,-1.05751139,-0.733795498
1,7.459105421,2.717596143,-0.602161411,-1.928265576
0,-2.901043028,0.988342639,2.71209952,-1.044175008
1,5.139637005,1.228544771,-0.440637028,-0.698747468
1,1.303793314,-0.165384959,1.068093155,-0.307855648
1,5.629339922,-0.126408635,0.862239572,-0.00127887
0,2.681366979,-1.342495892,0.16677198,1.040145274
0,-0.451549786,0.272361347,-0.572079895,-0.586776357
0,2.204203999,2.063064371,1.091727864,-0.111879576
0,-2.058992951,-1.198900928,2.208948585,-0.168551283
1,4.016657026,-1.13125541,0.928106203,0.61167304
1,1.405003344,0.620665569,1.70375693,0.399766147
0,0.277542657,0.000412552,0.096782403,-0.13345428
0,0.886261893,0.219526631,0.846949606,-1.326598522
0,-0.640898324,-1.0696057,-0.167792,-0.174975998
1,3.716121921,-0.0833616,1.172015354,0.290099913
1,0.96167508,0.405235504,-0.986184253,0.784169294
0,3.617397882,1.237854076,0.042481383,-2.077484134
1,4.537119669,0.405692823,0.300607693,0.285184949
0,-4.126090222,-1.075192166,-1.488459718,-0.948190985
0,3.479915165,-0.376792757,1.030384926,1.305213357
1,-1.007094521,-0.698196299,2.023706072,-0.185772645
1,3.620191463,0.874791469,0.087722705,0.633318657
0,-7.092441791,-1.49216132,-0.642457154,-1.870127522
1,-0.551578616,1.757208827,-1.465601134,0.970410411
0,5.198821699,2.262257967,1.333327714,-1.164615369
1,-6.649606298,1.95635278,-2.913575375,-0.262808886
1,-0.696393668,0.018457825,-1.831980632,-0.835836151
0,3.169463186,0.38559046,-0.062411128,-1.355415411
0,-1.247669638,-0.837378267,0.500407931,-1.354832889
0,2.8147325,-0.669557729,-0.908136446,1.50655832
1,2.243878284,0.959148392,-1.344875198,-0.732691225
1,2.911136895,1.391579753,-1.202620691,-0.99197637
0,1.8147264,0.905945726,0.757065238,-0.813058428
0,0.129838884,-0.509552344,-0.111901184,-0.452184728
0,2.154833924,-0.507253805,0.1203468,0.6553725
0,-1.274436225,-1.244575238,0.243060255,-1.057448499
1,9.283284312,-1.234276758,0.299390598,1.621312059
1,2.490016802,0.431234373,-0.534942643,-0.591957171
0,-4.20779192,-0.544378767,-1.380691728,-0.641128852
1,5.973910952,0.518577678,0.065215315,1.419608301
1,3.599581758,-0.922149833,-0.243261838,0.873304392
0,-4.628172554,-1.473712746,0.222175667,-1.518760334
1,1.969250768,0.008717466,-0.528393518,-0.349942612
0,-2.01627617,-1.887516456,-2.162082402,1.002320731
0,-0.040231867,1.024709348,1.178979911,-0.631323583
0,1.305641174,0.77972464,-0.20702028,0.765397697
1,1.270112634,0.536233669,-0.858376863,-1.302345301
1,5.650840642,-0.441751963,-0.121389299,0.607836665
0,1.634888236,-0.950222415,1.045688581,0.553070102
1,2.378573728,-1.364306919,0.683109645,-0.514806377
1,-3.954641195,0.817314427,-2.445866947,1.06427302
0,0.848623343,-0.116823931,0.891998629,-0.15842128
1,3.948830946,0.49371678,-0.49966511,0.952835883
1,3.443668069,0.033028944,-0.289021833,1.585985511
1,6.800031004,0.227382214,0.59289527,1.357452432
0,-4.40974318,-0.595741143,-1.336051872,-0.753458924
0,1.178758785,0.631236337,1.065259119,0.326067489
1,3.174317562,0.006328111,0.555411196,0.069407772
0,-0.479400827,-0.761425185,-0.370102538,-0.829761126
1,-0.294032444,0.56668543,-1.69920046,0.910974465
1,8.095204283,-0.558204283,-0.146414682,1.808631689
0,-4.790055444,-0.180685655,-1.443943325,-1.219500169
1,0.528909983,-1.213888975,-0.068386159,-0.205837976
1,3.553777613,0.174526426,-0.936141896,0.561065327
1,2.806593402,2.63227508,-0.770054232,1.035759621
1,2.526742382,1.0859331,-1.35701143,0.344683085
1,-0.690363893,1.051165633,-1.731578215,-0.678964022
0,1.392993026,0.631360946,0.429338638,-0.059050442
0,-1.438281687,0.049592399,1.137213991,-1.934475518
1,6.005153706,-0.290698169,1.041089403,0.815859898
0,1.845401703,-0.311873616,0.427501694,-0.277525816
1,4.425921374,1.479720617,0.895332867,-0.837219451
1,2.994085143,-0.953836194,-0.401805095,-0.536766982
0,-4.511739392,-1.057296903,1.053036941,-1.847603323
1,1.867768513,-0.819580995,-1.752702258,0.581822153
0,-0.757280245,-0.491132463,0.216771398,-0.998787486
1,2.49519696,1.57734902,0.106033824,1.222681188
0,-0.322277899,0.470848475,0.262821571,0.510446575
0,-4.164366932,-0.604522056,0.173547547,-2.421393753
1,8.071840524,-0.987931553,0.72589381,1.600308673
1,2.834971427,-1.036101736,0.192958849,-0.625718216
1,6.86108451,0.162766342,0.508221821,1.75901372
1,3.859165246,-1.612629521,0.432816231,-0.309134562
0,3.045215813,0.534817332,-0.561053614,1.640640214
0,2.022439538,-0.956577556,-0.104951125,0.769286028
0,-1.307630836,0.686972943,0.708304187,1.757435562
1,2.847453414,0.766486554,-0.450698422,0.484273924
0,-4.06438433,1.234201577,2.955218092,-0.657961017
1,2.591502359,-0.50262018,1.322406886,0.020051555
1,2.434894034,-0.519157148,1.729188377,0.726643742
0,-5.234771025,-0.132262666,2.116543645,-1.514247712
1,3.555952396,1.349097887,-0.174050923,0.711480719
1,3.443864093,-1.217869665,-0.72359583,0.996221463
1,4.639874686,0.8082297,0.455801382,0.389098476
1,4.367899816,1.685372709,-0.412213811,-1.339547947
1,-6.246727845,0.335028919,-2.72015167,-0.466146152
0,-0.123682508,0.244358892,1.709640321,-0.594414757
0,-3.504670337,-1.733741897,-0.186242028,-0.75622522
0,-4.393082935,0.198709889,-1.662131975,-1.477127036
1,4.161201145,1.255724339,0.616747729,-0.915467369
1,3.359155816,0.594464758,-0.075822553,1.389601205
1,3.339080723,-0.412741333,-0.064888228,1.164840447
0,2.329001995,0.474971865,0.069105388,-0.005952553
0,2.156515564,-1.435448584,-0.046700825,0.224670668
1,9.118503245,-1.366189815,1.335930286,2.073808589
0,-0.832521725,-0.015377646,2.585595189,1.191598529
0,2.857675974,0.576328411,1.050425738,0.211055109
0,-3.618479004,-0.692712471,0.970032782,-1.852530447
1,-4.914139653,-0.101746725,-2.370605788,-0.46441351
1,2.183022959,-0.216722848,-0.302786195,-0.595551222
1,2.952619958,0.740044417,-0.362198412,0.679600804
0,3.139698126,-1.256784582,0.380949287,0.305702052
0,-2.240807924,-0.124391072,-0.610111545,-2.10524185
1,3.130255199,0.320129626,-0.777861077,0.007453954
1,4.076616262,-1.152419728,0.165043676,0.591517772
1,3.163548241,0.95001903,0.290782152,0.606173714
1,4.279637227,0.953261206,0.289147857,0.788055516
1,1.643554658,0.221874165,-1.07135649,-0.135422834
1,-0.710207842,-0.199117453,1.4067631,-1.272640796
1,5.076195404,-0.614506821,0.903206498,0.387383491
1,3.31561952,-0.434876127,1.580735523,0.130738851
0,0.818381052,-0.057946703,0.317657809,-0.724559405
1,0.247402301,-2.54681355,1.993757735,0.234077351
0,1.434418293,0.237439159,0.632017356,0.729403972
1,-0.641566595,-0.717447138,1.446302827,-0.222445514
0,-5.462418978,-1.427145737,-1.681179847,-0.360652379
0,1.091727545,0.941827129,0.344841806,-1.225233837
0,2.563107402,-0.290326295,1.038774788,0.960661825
1,4.028334554,1.107607092,-0.314409111,0.21278365
1,1.649560025,-0.712277975,-0.117450609,-0.465244871
1,0.951421434,0.171119939,-1.338349861,0.302852222
0,1.52277282,0.582988026,0.699358941,-0.987442704
1,4.261602546,0.737766728,-0.222175776,1.471078933
1,3.73944599,0.923254104,1.184538175,1.006944527
0,0.451505331,0.007523793,0.572530508,-1.093437045
0,-13.78324189,-2.664716106,-1.701696712,-2.571695956
1,3.096055049,-1.230736392,0.011970305,-0.520136998
1,4.587287574,0.084176644,0.643153838,1.813600503
1,-3.30922536,0.624159243,-2.003284784,-1.506780257
1,3.908833813,1.739752283,-0.3796025,0.045603668
1,2.676826644,-0.789528124,-0.084867267,0.290746967
1,1.552596017,0.126661791,1.464444746,0.161821623
1,2.022663838,1.139830614,-1.025861562,-0.56675782
0,0.15466572,-0.554209525,-0.414339205,0.70378713
1,2.440356291,0.210450918,1.558591718,1.506041877
1,6.138254638,-0.300528236,0.395288311,1.405057372
1,3.140208616,0.067941856,-0.199910913,-0.318318086
1,2.948347703,-2.404090387,1.10349448,-0.230997478
1,1.763933606,-0.777765021,-1.266765723,-0.355935819
0,-1.963436253,-0.917511879,-1.02975469,-0.001440578
1,2.025549136,-0.992484295,0.797166086,0.355232216
1,3.721036246,0.200363213,-0.149972086,-0.738783172
1,5.291672536,-0.831057161,-0.057495438,0.843566515
0,2.11540285,-0.05474234,0.006699983,0.294078499
0,4.69022818,-2.567840277,-1.136493332,1.186493271
0,0.662361442,-0.168792937,1.309623425,-0.830030594
1,4.122898895,1.459108848,-0.723647744,-1.159104514
1,1.043047313,0.891876742,-1.311272238,1.543219772
1,3.112955531,0.577643619,-0.249231372,1.32570793
0,1.243898341,-0.685520415,-1.38520203,2.165653273
